ds,yhat,y,Diff
2017-01-01,78.64382961532041,78.6483,-0.004470384679592598
2018-01-01,78.82356906272977,78.7997,0.02386906272977285
2019-01-01,78.84799371847168,78.916,-0.06800628152831223
2020-01-01,77.93774180433773,77.0115,0.9262418043377352
2021-01-01,78.54695409502189,76.3836,2.1633540950218872
